jahr;nationalitaet;straftat_bezeichnung;tatverdaechtige;verurteilte;bevoelkerung_gesamt;tatverdaechtige_pro_100k;verurteilte_pro_100k
1990;Deutsch;Andere Vermögensdelikte;259911;347908;74170870;350.42193788477874;469.06285446024833
1990;Deutsch;Betrug;470470;176948;74170870;634.3056242969781;238.56805239037914
1990;Deutsch;Diebstahl und Unterschlagung;2254122;485092;74170870;3039.093379921255;654.0195632058785
1990;Deutsch;Gefährliche und schwere Körperverletzung;69047;40680;74170870;93.09180275221256;54.84632983272274
1990;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);44279;33804;74170870;59.69863910184686;45.5758439937404
1990;Deutsch;Körperverletzung;243584;54644;74170870;328.4092528508834;73.67312800834074
1990;Deutsch;Mord und Totschlag;5659;1672;74170870;7.629679953868682;2.2542542645111214
1990;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;25249;16140;74170870;34.0416662228716;21.760564491154007
1990;Deutsch;Sexueller Missbrauch von Kindern;4538;5648;74170870;6.118304935616907;7.614849333707424
1990;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;84364;58260;74170870;113.74276720766522;78.54835732680498
1990;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;16228;16140;74170870;21.879209452444066;21.760564491154007
1990;Deutsch;Straftaten im Straßenverkehr nach dem StGB;28123;807216;74170870;37.91650279954921;1088.3194440081395
1990;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;55095;217424;74170870;74.2811834349523;293.1393416310204
1990;Deutsch;Straftaten nach dem Aufenthaltsgesetz;5243;2736;74170870;7.068812864133857;3.6887797055636535
1990;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;266950;76312;74170870;359.912186549787;102.88675324962482
1990;Deutsch;Straftaten nach dem StGB (ohne Verkehr);565541;1142712;74170870;762.4839778743326;1540.6479659737035
1990;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;109940;74170870;0.0;148.2253073207851
1990;Deutsch;Urkundenfälschung;23290;45572;74170870;31.4004675959713;61.441911089892834
1990;Deutsch;Vergewaltigung;23507;2804;74170870;31.693035284607017;3.7804599029241532
1990;Deutsch;Verletzung der Unterhaltspflicht;10481;14464;74170870;14.130884537285324;19.500917273856974
1990;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);114166;33604;5582357;2045.1218007017467;601.9679500970647
1990;Nichtdeutsch;Andere Vermögensdelikte;72970;66272;5582357;1307.1539494876447;1187.1687890975084
1990;Nichtdeutsch;Betrug;97236;21568;5582357;1741.844887383591;386.3600984315407
1990;Nichtdeutsch;Diebstahl und Unterschlagung;879530;148776;5582357;15755.53122095201;2665.1108125116325
1990;Nichtdeutsch;Gefährliche und schwere Körperverletzung;24867;10540;5582357;445.45699961503715;188.80913563930076
1990;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);4588;3292;5582357;82.18750610181326;58.97150612187647
1990;Nichtdeutsch;Körperverletzung;62553;10152;5582357;1120.5481842168103;181.85866650950484
1990;Nichtdeutsch;Mord und Totschlag;1937;588;5582357;34.698604908285155;10.533185176082434
1990;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;12927;6276;5582357;231.56885165173063;112.42562953247169
1990;Nichtdeutsch;Sexueller Missbrauch von Kindern;890;616;5582357;15.94308640597511;11.034765422562549
1990;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;15006;8160;5582357;268.8111849528792;146.1748146884909
1990;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;3087;2976;5582357;55.29922217443277;53.31081476874374
1990;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;87883;89988;5582357;1574.2991714790007;1612.0072578661666
1990;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;10184;105236;5582357;182.4319010769107;1885.1535292350525
1990;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;122882;38520;5582357;2201.256565998914;690.0311105147879
1990;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;80446;20868;5582357;1441.0758752978356;373.82059226953777
1990;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);98153;269356;5582357;1758.2716404558146;4825.130316817788
1990;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;27580;5582357;0.0;494.0565427829141
1990;Nichtdeutsch;Urkundenfälschung;21633;14032;5582357;387.5244811465838;251.36335780746376
1990;Nichtdeutsch;Vergewaltigung;7802;888;5582357;139.76175296563798;15.907259245512247
1990;Nichtdeutsch;Verletzung der Unterhaltspflicht;1455;1344;5582357;26.064259236734593;24.07585183104556
1991;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);444975;177224;74207834;599.6334564892435;238.82114656519957
1991;Deutsch;Andere Vermögensdelikte;259944;329208;74207834;350.29185732600683;443.6297116555106
1991;Deutsch;Betrug;460384;163756;74207834;620.3981105283304;220.67211933446274
1991;Deutsch;Diebstahl und Unterschlagung;2283186;467296;74207834;3076.745239592898;629.7124910019608
1991;Deutsch;Gefährliche und schwere Körperverletzung;72607;39492;74207834;97.84276953832124;53.21810093527322
1991;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);45865;32228;74207834;61.80614300102062;43.42937701159691
1991;Deutsch;Körperverletzung;252909;53276;74207834;340.81172615818434;71.79295921775591
1991;Deutsch;Mord und Totschlag;6081;1612;74207834;8.19455261286834;2.1722773905515154
1991;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;29411;17220;74207834;39.63328184460956;23.205097186908866
1991;Deutsch;Sexueller Missbrauch von Kindern;4808;5960;74207834;6.479100306309978;8.03149705191503
1991;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;87232;53756;74207834;117.55093134776041;72.43979119509135
1991;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;15651;15416;74207834;21.09076516099365;20.774087005423173
1991;Deutsch;Straftaten im Straßenverkehr nach dem StGB;27621;808912;74207834;37.22113759579616;1090.0628092715926
1991;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;53620;217000;74207834;72.25652213484629;292.42195642039627
1991;Deutsch;Straftaten nach dem Aufenthaltsgesetz;4781;2152;74207834;6.44271600758486;2.8999633650538836
1991;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;293004;85848;74207834;394.8424097649852;115.68589914644322
1991;Deutsch;Straftaten nach dem StGB (ohne Verkehr);576998;1092348;74207834;777.5432442887364;1472.0117016216914
1991;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;112200;74207834;0.0;151.1969747021588
1991;Deutsch;Urkundenfälschung;24296;45428;74207834;32.74047858612879;61.21725638832148
1991;Deutsch;Vergewaltigung;23743;2612;74207834;31.995274245573587;3.5198440100003454
1991;Deutsch;Verletzung der Unterhaltspflicht;10932;14644;74207834;14.731598283814618;19.733765575208675
1991;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);130577;35836;6066730;2152.345662325503;590.6971300849057
1991;Nichtdeutsch;Andere Vermögensdelikte;84734;71672;6066730;1396.6997047833017;1181.3942601698113
1991;Nichtdeutsch;Betrug;111840;20836;6066730;1843.497238215645;343.4469640152108
1991;Nichtdeutsch;Diebstahl und Unterschlagung;939210;173832;6066730;15481.321898287875;2865.3327245484797
1991;Nichtdeutsch;Gefährliche und schwere Körperverletzung;28508;11584;6066730;469.9071822876574;190.94306158342303
1991;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);4948;3452;6066730;81.55958811419;56.900504884839116
1991;Nichtdeutsch;Körperverletzung;70105;10772;6066730;1155.5648594877305;177.5585859268502
1991;Nichtdeutsch;Mord und Totschlag;2425;644;6066730;39.97211018126734;10.615273796592234
1991;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;15925;8216;6066730;262.4972596439927;135.4271576285742
1991;Nichtdeutsch;Sexueller Missbrauch von Kindern;1029;788;6066730;16.961361392381068;12.988875390861304
1991;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;17890;8960;6066730;294.88703139912275;147.69076586563108
1991;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;3289;3156;6066730;54.21371974688176;52.021434941063795
1991;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;84935;94740;6066730;1400.0128570086356;1561.6320488961928
1991;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;11555;116176;6066730;190.46504459568828;1914.9690195541914
1991;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;124706;32160;6066730;2055.5719473258246;530.1043560534258
1991;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;92901;25276;6066730;1531.3191785360482;416.63301317184056
1991;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);106328;305124;6066730;1752.6410438572345;5029.463978123305
1991;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;33972;6066730;0.0;559.972176114645
1991;Nichtdeutsch;Urkundenfälschung;25316;18260;6066730;417.2923469480264;300.9858688288419
1991;Nichtdeutsch;Vergewaltigung;8857;976;6066730;145.9929813919525;16.087744138934813
1991;Nichtdeutsch;Verletzung der Unterhaltspflicht;1508;1392;6066730;24.856883362206656;22.944815411267683
1992;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);452954;171416;74305064;609.5869858883373;230.69221769326515
1992;Deutsch;Andere Vermögensdelikte;265119;327704;74305064;356.79802388703956;441.0251231329267
1992;Deutsch;Betrug;465809;163336;74305064;626.8872872513776;219.81812706600994
1992;Deutsch;Diebstahl und Unterschlagung;2358216;464268;74305064;3173.6948641885297;624.8134043730855
1992;Deutsch;Gefährliche und schwere Körperverletzung;74162;38592;74305064;99.8074639973394;51.93724077809824
1992;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);44210;31920;74305064;59.49796369194972;42.95804119083997
1992;Deutsch;Körperverletzung;254454;49548;74305064;342.4450317410399;66.68186168307453
1992;Deutsch;Mord und Totschlag;6056;1928;74305064;8.150184757259613;2.5947087536321884
1992;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;30281;17556;74305064;40.75226958959352;23.626922654961984
1992;Deutsch;Sexueller Missbrauch von Kindern;5317;6364;74305064;7.155636121920304;8.564692172258946
1992;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;86927;51812;74305064;116.98664306378902;69.7287603439787
1992;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;15258;15788;74305064;20.534266682012415;21.247542428602173
1992;Deutsch;Straftaten im Straßenverkehr nach dem StGB;30621;770640;74305064;41.209842710047326;1037.129851607422
1992;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;56221;210388;74305064;75.66240707362824;283.14086372363533
1992;Deutsch;Straftaten nach dem Aufenthaltsgesetz;4903;2192;74305064;6.598473557603019;2.950000823631617
1992;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;296953;85816;74305064;399.6403259944706;115.49145560254145
1992;Deutsch;Straftaten nach dem StGB (ohne Verkehr);569817;1080464;74305064;766.8615964047888;1454.0920118176603
1992;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;116764;74305064;0.0;157.1413759902017
1992;Deutsch;Urkundenfälschung;26143;44520;74305064;35.18333555301157;59.91516271353995
1992;Deutsch;Vergewaltigung;24389;2888;74305064;32.8227965727881;3.8866799172664734
1992;Deutsch;Verletzung der Unterhaltspflicht;10483;15016;74305064;14.1080559462273;20.208582284512936
1992;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);150423;41464;6669568;2255.363465819675;621.6894407553832
1992;Nichtdeutsch;Andere Vermögensdelikte;105807;87732;6669568;1586.414592369401;1315.4075346409243
1992;Nichtdeutsch;Betrug;142098;24368;6669568;2130.542787778759;365.3609948950217
1992;Nichtdeutsch;Diebstahl und Unterschlagung;1207539;213948;6669568;18105.205614516562;3207.8239550147778
1992;Nichtdeutsch;Gefährliche und schwere Körperverletzung;33083;14476;6669568;496.02912812344067;217.04554178021726
1992;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);5748;3632;6669568;86.18249337888152;54.45630061797106
1992;Nichtdeutsch;Körperverletzung;80380;11928;6669568;1205.175507619084;178.8421678885349
1992;Nichtdeutsch;Mord und Totschlag;3030;676;6669568;45.430228764441715;10.135588991670824
1992;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;17490;9156;6669568;262.23587494722295;137.28025563274863
1992;Nichtdeutsch;Sexueller Missbrauch von Kindern;1177;836;6669568;17.647319886385446;12.534544966030783
1992;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;22416;10412;6669568;336.0937320078302;156.1120600314743
1992;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;3565;3688;6669568;53.45173780370783;55.295935208997044
1992;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;124371;107676;6669568;1864.753459294515;1614.4373968448933
1992;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;15450;143172;6669568;231.64918627413348;2146.64577975665
1992;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;192841;41880;6669568;2891.3566815721797;627.9267262887192
1992;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;106704;28248;6669568;1599.8637393006563;423.53567727325066
1992;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);120510;370032;6669568;1806.863652938241;5548.065481902277
1992;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;51316;6669568;0.0;769.4051548765977
1992;Nichtdeutsch;Urkundenfälschung;30723;25492;6669568;460.6445275016313;382.2136606149004
1992;Nichtdeutsch;Vergewaltigung;10006;1168;6669568;150.0247092465359;17.5123786128277
1992;Nichtdeutsch;Verletzung der Unterhaltspflicht;1541;1608;6669568;23.104944728054353;24.109507542317584
1993;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);580997;171308;74360618;781.3235226205355;230.37463190529158
1993;Deutsch;Andere Vermögensdelikte;309836;342020;74360618;416.66678993980395;459.9477642856599
1993;Deutsch;Betrug;546577;169360;74360618;735.0355802583566;227.75496567282428
1993;Deutsch;Diebstahl und Unterschlagung;3025215;464732;74360618;4068.3026598837573;624.9705993567724
1993;Deutsch;Gefährliche und schwere Körperverletzung;86195;39472;74360618;115.91485159523553;53.08186115397804
1993;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);53221;30360;74360618;71.571486939498;40.82806304810431
1993;Deutsch;Körperverletzung;331537;48480;74360618;445.8502483128905;65.19580028234837
1993;Deutsch;Mord und Totschlag;9067;1696;74360618;12.193282202146301;2.280777171593706
1993;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;43370;18812;74360618;58.32388321463385;25.298337353785843
1993;Deutsch;Sexueller Missbrauch von Kindern;6542;6680;74360618;8.797667604107325;8.983249708871435
1993;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;114234;54428;74360618;153.62163880886519;73.19465795725365
1993;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;18143;16044;74360618;24.39866758503809;21.57593687561876
1993;Deutsch;Straftaten im Straßenverkehr nach dem StGB;38946;727032;74360618;52.374497479297446;977.7110781946433
1993;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;65091;210760;74360618;87.53423754493272;283.4295971020574
1993;Deutsch;Straftaten nach dem Aufenthaltsgesetz;7083;3080;74360618;9.525203246697062;4.1419774106772485
1993;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;296411;83024;74360618;398.6128786611214;111.65049757924281
1993;Deutsch;Straftaten nach dem StGB (ohne Verkehr);736678;1097704;74360618;990.6829983580825;1476.1899907824866
1993;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;123108;74360618;0.0;165.55537502391388
1993;Deutsch;Urkundenfälschung;30924;46716;74360618;41.58652904148806;62.823576856233224
1993;Deutsch;Vergewaltigung;29663;2716;74360618;39.890738939259485;3.6524709894153915
1993;Deutsch;Verletzung der Unterhaltspflicht;13724;14672;74360618;18.456005839004728;19.73087421086253
1993;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);175291;48376;6977475;2512.2411760701398;693.3167084081275
1993;Nichtdeutsch;Andere Vermögensdelikte;147036;123844;6977475;2107.295260821429;1774.9114113629932
1993;Nichtdeutsch;Betrug;189052;32656;6977475;2709.4615172394024;468.02030820604875
1993;Nichtdeutsch;Diebstahl und Unterschlagung;1514704;279508;6977475;21708.483369700356;4005.861719318235
1993;Nichtdeutsch;Gefährliche und schwere Körperverletzung;37194;16536;6977475;533.0581621575141;236.9911751744005
1993;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);7261;3980;6977475;104.06343268875918;57.040691654215884
1993;Nichtdeutsch;Körperverletzung;89747;13652;6977475;1286.2389331384204;195.65817147320485
1993;Nichtdeutsch;Mord und Totschlag;3666;864;6977475;52.540496383003884;12.382702911869982
1993;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;20630;10536;6977475;295.66569568504366;151.00018273085894
1993;Nichtdeutsch;Sexueller Missbrauch von Kindern;1178;972;6977475;16.88289818308199;13.93054077585373
1993;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;29241;13228;6977475;419.07710167359966;189.58147467386124
1993;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;3980;4200;6977475;57.040691654215884;60.193694710479086
1993;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;205832;118816;6977475;2949.94965943984;1702.8509596953054
1993;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;26148;202920;6977475;374.748745068954;2908.215364440575
1993;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;315210;60692;6977475;4517.536788021454;869.8275522305705
1993;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;118695;33320;6977475;1701.1168080143605;477.536644703134
1993;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);142058;483672;6977475;2035.9514007574373;6931.90588285877
1993;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;79156;6977475;0.0;1134.4504996434957
1993;Nichtdeutsch;Urkundenfälschung;49696;42992;6977475;712.2347267457067;616.154124522123
1993;Nichtdeutsch;Vergewaltigung;11059;1496;6977475;158.49573090552096;21.44042078258969
1993;Nichtdeutsch;Verletzung der Unterhaltspflicht;1575;1628;6977475;22.572635516429653;23.332222616347604
1994;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);607918;175080;74420863;816.8650234545117;235.2566107705577
1994;Deutsch;Andere Vermögensdelikte;344627;365632;74420863;463.0784784100125;491.3030906400534
1994;Deutsch;Betrug;594930;178072;74420863;799.4129280656152;239.2769887659056
1994;Deutsch;Diebstahl und Unterschlagung;3121641;456292;74420863;4194.577802732549;613.1237688012299
1994;Deutsch;Gefährliche und schwere Körperverletzung;88463;40880;74420863;118.86854899814854;54.93083303804204
1994;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);56427;29380;74420863;75.82148032870836;39.4781769730351
1994;Deutsch;Körperverletzung;345272;50072;74420863;463.945170858876;67.28220821626323
1994;Deutsch;Mord und Totschlag;8750;1844;74420863;11.75745570163571;2.477799807293285
1994;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;44399;18940;74420863;59.65934579393416;25.449852684454896
1994;Deutsch;Sexueller Missbrauch von Kindern;6543;6948;74420863;8.791889446377423;9.336091681710275
1994;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;118550;56388;74420863;159.2967283918758;75.76907566900964
1994;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;23204;16656;74420863;31.179428811514857;22.380820819022215
1994;Deutsch;Straftaten im Straßenverkehr nach dem StGB;36914;717564;74420863;49.601682259449206;964.197364924403
1994;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;71144;211100;74420863;95.59684896424811;283.65701698460555
1994;Deutsch;Straftaten nach dem Aufenthaltsgesetz;8899;4808;74420863;11.957668375869277;6.460553944395941
1994;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;325399;81952;74420863;437.24163746932095;110.11965824690854
1994;Deutsch;Straftaten nach dem StGB (ohne Verkehr);776873;1118368;74420863;1043.8914152339244;1502.7613963573629
